合约代码,周开盘价,周最高价,周最低价,周收盘价,涨跌,持仓量,持仓变化,周末结算价,成交量,成交金额
IH2512                        ,2622,2649.6,2618.2,2635.4,7,4984,509,2635,6299,498153.258
小计,,,,,,78444,-1570,,144942,11576700.102
IM2506                        ,5951,6119,5940.8,6100.2,134.2,154557,-13644,6094.2,420819,50904529.332
IM2507                        ,5860,6026,5848.8,6006.2,129,17977,4044,6000.8,27427,3270045.468
IM2509                        ,5708.2,5857.6,5694,5840.8,121,91463,4063,5835.4,134048,15530195.096
IM2512                        ,5525.4,5673.6,5522.4,5661,109.8,50606,2206,5656.6,49253,5528349.828
小计,,,,,,314603,-3331,,631547,75233119.724
IO2506-C-2800                 ,1034.4,1050.2,1033.8,1050.2,28.4,80,-3,1053.6,27,281.786
IO2506-C-2900                 ,946.6,961,942.2,961,20,63,2,953.6,19,179.47
IO2506-C-3000                 ,848.4,851.6,839.8,846.8,3,96,-6,856.2,17,143.698
IO2506-C-3100                 ,743.8,748.4,743.8,748.4,-7.2,172,-3,753.6,8,59.564
IO2506-C-3200                 ,644.4,654.6,643.8,654.6,25.2,472,-3,653.6,18,115.872
IO2506-C-3250                 ,571.4,594,571.4,594,14.8,18,2,603.6,8,46.488
IO2506-C-3300                 ,541.6,558.6,536.8,556,36.8,610,-2,553.6,32,175.588
IO2506-C-3350                 ,497.6,516.8,492.2,516.8,32.8,24,-6,503.6,28,138.22
IO2506-C-3400                 ,419,458.6,416,456.2,41.4,516,-10,456.8,31,135.24
IO2506-C-3450                 ,369.4,406.8,369.4,406.8,49.2,81,2,407.4,29,112.938
IO2506-C-3500                 ,325,364.4,320,354.6,32.6,420,-1,357.6,60,206.068
IO2506-C-3550                 ,275.8,310.2,274.2,301.6,26.4,82,-9,304.6,70,204.454
IO2506-C-3600                 ,217.6,270,215.4,256.2,28.8,537,-54,255.6,316,770.458
IO2506-C-3650                 ,173.8,221.4,168,210.4,30.8,259,-8,210.4,214,414.548
IO2506-C-3700                 ,130.4,170.8,123.4,162,27,1260,-272,162,1858,2771.034
IO2506-C-3750                 ,90,127.8,83,115.6,21.8,1184,-148,115.6,2586,2708.302
IO2506-C-3800                 ,52,85.6,50,74,14.6,3102,-314,74,15751,10695.588
IO2506-C-3850                 ,37,50.6,28.6,41.2,6,5056,-42,41.2,25411,10001.006
IO2506-C-3900                 ,19.6,27.4,15.8,21.4,1.2,8771,613,21.4,19911,4244.918
IO2506-C-3950                 ,10.4,18,8.8,10.2,-1.2,5613,960,10.2,9047,1005.568
IO2506-C-4000                 ,5.4,8.2,5,5.8,-1.4,10082,779,5.8,8735,569.346
IO2506-C-4050                 ,4,4.4,2.4,3.2,-1.2,2689,-164,3.2,1924,67.12
IO2506-C-4100                 ,2.8,2.8,1.4,2,-0.8,4653,-274,2,2173,47.464
IO2506-C-4150                 ,2,2.2,1.2,1.6,-0.6,748,-318,1.6,875,14.672
IO2506-C-4200                 ,2.2,2.2,1.2,1.6,-0.6,2838,-74,1.6,898,14.37
IO2506-C-4250                 ,1.8,1.8,0.8,1.2,-0.4,770,-40,1.2,560,7.184
IO2506-C-4300                 ,1.8,1.8,1,1.2,-0.6,2150,-85,1.2,605,8.196
IO2506-C-4350                 ,1.4,1.4,0.8,1,-0.4,453,106,1,823,9.364
IO2506-C-4400                 ,1.2,1.4,0.8,1,-0.4,1892,0,1,523,5.948
IO2506-C-4500                 ,1.2,1.2,0.8,0.8,-0.4,1169,-14,0.8,527,5.45
IO2506-C-4600                 ,1,1.2,0.8,0.8,-0.2,1312,37,0.8,551,5.6
IO2506-C-4700                 ,1,1.6,0.6,0.8,-0.4,3734,-332,0.8,1363,11.566
IO2506-P-2800                 ,0.8,0.8,0.2,0.2,-0.6,494,-87,0.2,237,1.186
IO2506-P-2900                 ,0.6,0.6,0.4,0.4,-0.4,361,-49,0.2,117,0.574
IO2506-P-3000                 ,0.8,0.8,0.2,0.4,-0.6,604,-18,0.2,215,1.128
IO2506-P-3100                 ,1,1,0.4,0.4,-0.8,637,-57,0.2,340,1.9
IO2506-P-3200                 ,0.6,0.6,0.4,0.4,-0.8,828,-81,0.2,261,1.422
IO2506-P-3250                 ,1,1,0.4,0.4,-1,299,-26,0.2,400,2.314
IO2506-P-3300                 ,1.2,1.2,0.4,0.6,-0.8,963,-43,0.6,427,2.998
IO2506-P-3350                 ,1.6,1.6,0.4,0.6,-1.2,428,-8,0.6,291,2.784
IO2506-P-3400                 ,2,2,0.6,0.8,-1.6,1492,-46,0.8,578,5.964
IO2506-P-3450                 ,2.6,2.6,0.8,1,-2,987,177,0.8,542,6.38
IO2506-P-3500                 ,3,3,0.8,1.2,-2.4,1353,138,1,962,15.9
IO2506-P-3550                 ,4,4,0.8,1,-3.4,952,-129,1,1137,21.17
IO2506-P-3600                 ,7,7,1.2,1.4,-4.6,2613,-180,1.4,2422,65.534
IO2506-P-3650                 ,8.4,8.8,2,2.4,-6.2,2167,131,2.4,1808,74.478
IO2506-P-3700                 ,11.6,14.8,4,4.6,-9,3545,-39,4.6,4718,358.97
IO2506-P-3750                 ,23.2,24,7.6,8,-15.2,2775,195,8,5162,675.21
IO2506-P-3800                 ,42.6,42.6,15,16.6,-21.8,6660,733,16.6,13317,3379.8
IO2506-P-3850                 ,67.2,68.2,29.8,34.2,-28,5801,680,34.2,16736,7480.252
IO2506-P-3900                 ,104,105.6,56.6,62.6,-36,6653,232,62.6,6358,4738.04
IO2506-P-3950                 ,148.2,148.2,93.6,104.4,-35.2,1149,34,104.4,1370,1604.038
IO2506-P-4000                 ,192.6,194.2,137.4,147.8,-38.4,1344,41,147.8,1083,1749.982
IO2506-P-4050                 ,238.6,241.2,185.2,202,-31.8,323,-25,196.2,144,304.648
IO2506-P-4100                 ,289,289,235.8,248,-31.4,602,-11,248.4,145,374.7
IO2506-P-4150                 ,330,331,283,294.8,-51.6,75,-12,297.4,76,238.084
IO2506-P-4200                 ,385,385,343.2,349.8,-44.6,721,17,346.8,71,252.036
IO2506-P-4250                 ,427.2,430.2,384.2,399,-47,44,-1,396.6,49,200.22
IO2506-P-4300                 ,469.4,469.6,434.2,444.6,-16.2,546,6,446.4,31,140.116
IO2506-P-4350                 ,495,509.6,495,509.6,9.8,24,4,496.4,8,40.554
IO2506-P-4400                 ,569,572.2,544,548,-33.6,258,4,546.4,24,134.852
IO2506-P-4500                 ,669,669,651.6,651.6,-25.6,77,0,646.4,10,65.942
IO2506-P-4600                 ,775.8,775.8,759.2,759.2,-7.8,67,-8,746.6,16,122.02
IO2506-P-4700                 ,869.8,876.4,849.6,849.6,-3.2,173,-7,847,11,95.64
IO2507-C-3350                 ,460.8,461.6,455.4,461.6,-39,17,6,471.8,9,41.264
IO2507-C-3400                 ,404.8,404.8,404.8,404.8,2.2,19,1,422.4,1,4.048
IO2507-C-3450                 ,345.6,365.2,345.2,365.2,-5.8,39,1,373.8,9,31.782
IO2507-C-3500                 ,297.6,335.6,296.8,321.6,22.6,369,3,326.2,55,172.196
IO2507-C-3550                 ,261.2,280,255.8,280,27.8,121,-4,279.4,34,89.97
IO2507-C-3600                 ,200.6,237.2,200.6,230.8,23.6,311,1,232.4,40,87.362
IO2507-C-3650                 ,159.4,193.4,159,183.6,18.6,59,17,188.2,30,52.822
IO2507-C-3700                 ,122.8,155.6,121.6,147.8,18.4,307,55,147.8,237,327.838
IO2507-C-3750                 ,90.2,120.8,90,108.8,12.6,268,46,111.2,190,195.03
IO2507-C-3800                 ,65,89.6,64,81.6,12.4,832,249,80.4,1263,958.3
IO2507-C-3850                 ,45,63.8,43.6,55.8,6.6,745,332,56.8,1147,615.022
IO2507-C-3900                 ,30,45.4,29.4,39.6,4.4,1007,515,39.6,1455,543.624
IO2507-C-3950                 ,23.4,32,20.4,27.4,3.4,552,113,27.4,935,233.844
